beta,loglik,logprior,logpost,posterior_weight
0.010000000000000004,-14770.18744729244,0.0,-14770.18744729244,0.0
0.010030017270764148,-14769.271966716826,0.0,-14769.271966716826,0.0
0.010060124645182704,-14768.35335046039,0.0,-14768.35335046039,0.0
0.010090322393722262,-14767.431586368744,0.0,-14767.431586368744,0.0
0.010120610787661247,-14766.506662233798,0.0,-14766.506662233798,0.0
0.01015099009909242,-14765.578565784615,0.0,-14765.578565784615,0.0
0.01018146060092528,-14764.6472846971,0.0,-14764.6472846971,0.0
0.010212022566888532,-14763.71280659819,0.0,-14763.71280659819,0.0
0.010242676271532516,-14762.775119038104,0.0,-14762.775119038104,0.0
0.010273421990231723,-14761.834209528271,0.0,-14761.834209528271,0.0
0.01030425999918723,-14760.89006550604,0.0,-14760.89006550604,0.0
0.010335190575429214,-14759.942674358907,0.0,-14759.942674358907,0.0
0.010366213996819381,-14758.992023406396,0.0,-14758.992023406396,0.0
0.01039733054205354,-14758.038099914476,0.0,-14758.038099914476,0.0
0.010428540490664051,-14757.080891090078,0.0,-14757.080891090078,0.0
0.010459844123022371,-14756.120384076139,0.0,-14756.120384076139,0.0
0.010491241720341521,-14755.156565948626,0.0,-14755.156565948626,0.0
0.010522733564678676,-14754.189423743383,0.0,-14754.189423743383,0.0
0.010554319938937667,-14753.21894440055,0.0,-14753.21894440055,0.0
0.010586001126871516,-14752.24511483772,0.0,-14752.24511483772,0.0
0.010617777413085009,-14751.267921877119,0.0,-14751.267921877119,0.0
0.010649649083037206,-14750.287352296466,0.0,-14750.287352296466,0.0
0.01068161642304407,-14749.303392799548,0.0,-14749.303392799548,0.0
0.010713679720280993,-14748.316030040905,0.0,-14748.316030040905,0.0
0.010745839262785401,-14747.32525059716,0.0,-14747.32525059716,0.0
0.0107780953394593,-14746.331040988593,0.0,-14746.331040988593,0.0
0.010810448240071931,-14745.333387668104,0.0,-14745.333387668104,0.0
0.01084289825526233,-14744.332277022711,0.0,-14744.332277022711,0.0
0.010875445676541967,-14743.327695373375,0.0,-14743.327695373375,0.0
0.010908090796297317,-14742.31962898116,0.0,-14742.31962898116,0.0
0.010940833907792548,-14741.308064030181,0.0,-14741.308064030181,0.0
0.01097367530517212,-14740.292986650613,0.0,-14740.292986650613,0.0
0.011006615283463445,-14739.274382902004,0.0,-14739.274382902004,0.0
0.011039654138579493,-14738.252238764127,0.0,-14738.252238764127,0.0
0.011072792167321517,-14737.226540165308,0.0,-14737.226540165308,0.0
0.011106029667381674,-14736.197272952166,0.0,-14736.197272952166,0.0
0.011139366937345714,-14735.164422920094,0.0,-14735.164422920094,0.0
0.01117280427669567,-14734.127975778576,0.0,-14734.127975778576,0.0
0.011206341985812504,-14733.087917174606,0.0,-14733.087917174606,0.0
0.011239980365978878,-14732.044232691334,0.0,-14732.044232691334,0.0
0.011273719719381802,-14730.996907822439,0.0,-14730.996907822439,0.0
0.011307560349115387,-14729.945928014855,0.0,-14729.945928014855,0.0
0.011341502559183515,-14728.891278621153,0.0,-14728.891278621153,0.0
0.011375546654502638,-14727.832944947637,0.0,-14727.832944947637,0.0
0.011409692940904473,-14726.77091220935,0.0,-14726.77091220935,0.0
0.011443941725138771,-14725.705165547257,0.0,-14725.705165547257,0.0
0.011478293314876027,-14724.635690046018,0.0,-14724.635690046018,0.0
0.011512748018710316,-14723.562470702043,0.0,-14723.562470702043,0.0
0.011547306146162015,-14722.485492447846,0.0,-14722.485492447846,0.0
0.011581968007680606,-14721.404740133868,0.0,-14721.404740133868,0.0
0.011616733914647424,-14720.320198540776,0.0,-14720.320198540776,0.0
0.011651604179378522,-14719.231852371482,0.0,-14719.231852371482,0.0
0.011686579115127426,-14718.139686254955,0.0,-14718.139686254955,0.0
0.011721659036087961,-14717.043684742692,0.0,-14717.043684742692,0.0
0.011756844257397094,-14715.943832311244,0.0,-14715.943832311244,0.0
0.011792135095137709,-14714.84011335871,0.0,-14714.84011335871,0.0
0.01182753186634152,-14713.732512205817,0.0,-14713.732512205817,0.0
0.011863034888991871,-14712.621013095502,0.0,-14712.621013095502,0.0
0.011898644482026616,-14711.505600193976,0.0,-14711.505600193976,0.0
0.011934360965340944,-14710.386257583767,0.0,-14710.386257583767,0.0
0.01197018465979031,-14709.262969273193,0.0,-14709.262969273193,0.0
0.012006115887193282,-14708.13571918762,0.0,-14708.13571918762,0.0
0.01204215497033445,-14707.00449117247,0.0,-14707.00449117247,0.0
0.01207830223296728,-14705.869268992301,0.0,-14705.869268992301,0.0
0.012114557999817093,-14704.730036330577,0.0,-14704.730036330577,0.0
0.012150922596583937,-14703.586776788861,0.0,-14703.586776788861,0.0
0.012187396349945527,-14702.439473884313,0.0,-14702.439473884313,0.0
0.012223979587560153,-14701.288111054533,0.0,-14701.288111054533,0.0
0.012260672638069667,-14700.13267165042,0.0,-14700.13267165042,0.0
0.012297475831102413,-14698.973138940462,0.0,-14698.973138940462,0.0
0.012334389497276185,-14697.809496108897,0.0,-14697.809496108897,0.0
0.01237141396820121,-14696.64172625296,0.0,-14696.64172625296,0.0
0.01240854957648309,-14695.469812385123,0.0,-14695.469812385123,0.0
0.012445796655725849,-14694.293737433552,0.0,-14694.293737433552,0.0
0.012483155540534889,-14693.113484237274,0.0,-14693.113484237274,0.0
0.012520626566520015,-14691.92903554868,0.0,-14691.92903554868,0.0
0.012558210070298411,-14690.740374032406,0.0,-14690.740374032406,0.0
0.012595906389497724,-14689.547482265303,0.0,-14689.547482265303,0.0
0.01263371586275906,-14688.350342734195,0.0,-14688.350342734195,0.0
0.012671638829740041,-14687.148937837503,0.0,-14687.148937837503,0.0
0.012709675631117814,-14685.943249881806,0.0,-14685.943249881806,0.0
0.012747826608592184,-14684.733261085665,0.0,-14684.733261085665,0.0
0.012786092104888631,-14683.51895357233,0.0,-14683.51895357233,0.0
0.012824472463761413,-14682.300309381208,0.0,-14682.300309381208,0.0
0.012862968029996617,-14681.077310448569,0.0,-14681.077310448569,0.0
0.01290157914941531,-14679.849938626197,0.0,-14679.849938626197,0.0
0.012940306168876613,-14678.6181756665,0.0,-14678.6181756665,0.0
0.012979149436280821,-14677.382003232433,0.0,-14677.382003232433,0.0
0.013018109300572544,-14676.141402888854,0.0,-14676.141402888854,0.0
0.013057186111743793,-14674.896356105808,0.0,-14674.896356105808,0.0
0.013096380220837197,-14673.646844261852,0.0,-14673.646844261852,0.0
0.0131356919799491,-14672.39284863041,0.0,-14672.39284863041,0.0
0.013175121742232765,-14671.134350392631,0.0,-14671.134350392631,0.0
0.013214669861901479,-14669.87133063569,0.0,-14669.87133063569,0.0
0.013254336694231825,-14668.603770334286,0.0,-14668.603770334286,0.0
0.013294122595566813,-14667.331650385286,0.0,-14667.331650385286,0.0
0.01333402792331911,-14666.054951564369,0.0,-14666.054951564369,0.0
0.013374053035974201,-14664.773654561091,0.0,-14664.773654561091,0.0
0.013414198293093687,-14663.48773996327,0.0,-14663.48773996327,0.0
0.013454464055318457,-14662.197188242728,0.0,-14662.197188242728,0.0
0.013494850684371949,-14660.901979784718,0.0,-14660.901979784718,0.0
0.01353535854306341,-14659.602094867509,0.0,-14659.602094867509,0.0
0.013575987995291099,-14658.297513654468,0.0,-14658.297513654468,0.0
0.01361673940604564,-14656.988216222984,0.0,-14656.988216222984,0.0
0.013657613141413245,-14655.674182529758,0.0,-14655.674182529758,0.0
0.01369860956857903,-14654.355392446178,0.0,-14654.355392446178,0.0
0.013739729055830261,-14653.031825691516,0.0,-14653.031825691516,0.0
0.013780971972559744,-14651.703461951274,0.0,-14651.703461951274,0.0
0.013822338689269085,-14650.37028072316,0.0,-14650.37028072316,0.0
0.013863829577572045,-14649.032261460452,0.0,-14649.032261460452,0.0
0.013905445010197836,-14647.689383466877,0.0,-14647.689383466877,0.0
0.013947185360994539,-14646.341625950678,0.0,-14646.341625950678,0.0
0.013989051004932406,-14644.988968012234,0.0,-14644.988968012234,0.0
0.014031042318107265,-14643.631388628804,0.0,-14643.631388628804,0.0
0.014073159677743842,-14642.268866691655,0.0,-14642.268866691655,0.0
0.014115403462199229,-14640.901380935278,0.0,-14640.901380935278,0.0
0.014157774050966226,-14639.528910024828,0.0,-14639.528910024828,0.0
0.014200271824676767,-14638.151432484716,0.0,-14638.151432484716,0.0
0.014242897165105356,-14636.768926737926,0.0,-14636.768926737926,0.0
0.014285650455172437,-14635.38137107026,0.0,-14635.38137107026,0.0
0.014328532078947919,-14633.988743669006,0.0,-14633.988743669006,0.0
0.014371542421654568,-14632.591022614337,0.0,-14632.591022614337,0.0
0.014414681869671498,-14631.1881858289,0.0,-14631.1881858289,0.0
0.01445795081053759,-14629.780211164867,0.0,-14629.780211164867,0.0
0.014501349632955048,-14628.367076312921,0.0,-14628.367076312921,0.0
0.01454487872679284,-14626.948758873483,0.0,-14626.948758873483,0.0
0.014588538483090229,-14625.525236298346,0.0,-14625.525236298346,0.0
0.014632329294060234,-14624.096485936527,0.0,-14624.096485936527,0.0
0.014676251553093225,-14622.662485008668,0.0,-14622.662485008668,0.0
0.014720305654760414,-14621.223210611914,0.0,-14621.223210611914,0.0
0.014764491994817415,-14619.778639713652,0.0,-14619.778639713652,0.0
0.014808810970207762,-14618.328749162205,0.0,-14618.328749162205,0.0
0.014853262979066537,-14616.873515673595,0.0,-14616.873515673595,0.0
0.014897848420723904,-14615.412915841547,0.0,-14615.412915841547,0.0
0.014942567695708706,-14613.946926118559,0.0,-14613.946926118559,0.0
0.014987421205752083,-14612.475522849758,0.0,-14612.475522849758,0.0
0.015032409353791016,-14610.998682232454,0.0,-14610.998682232454,0.0
0.015077532543972033,-14609.516380340321,0.0,-14609.516380340321,0.0
0.015122791181654794,-14608.028593111747,0.0,-14608.028593111747,0.0
0.015168185673415739,-14606.535296357246,0.0,-14606.535296357246,0.0
0.015213716427051712,-14605.036465746198,0.0,-14605.036465746198,0.0
0.015259383851583682,-14603.532076818065,0.0,-14603.532076818065,0.0
0.01530518835726038,-14602.022104981352,0.0,-14602.022104981352,0.0
0.015351130355562004,-14600.506525498671,0.0,-14600.506525498671,0.0
0.015397210259203861,-14598.985313502104,0.0,-14598.985313502104,0.0
0.015443428482140158,-14597.458443982256,0.0,-14597.458443982256,0.0
0.015489785439567666,-14595.925891791072,0.0,-14595.925891791072,0.0
0.015536281547929479,-14594.387631639283,0.0,-14594.387631639283,0.0
0.015582917224918695,-14592.843638098371,0.0,-14592.843638098371,0.0
0.015629692889482256,-14591.293885594761,0.0,-14591.293885594761,0.0
0.015676608961824656,-14589.738348415876,0.0,-14589.738348415876,0.0
0.015723665863411725,-14588.177000699976,0.0,-14588.177000699976,0.0
0.015770864016974435,-14586.60981644805,0.0,-14586.60981644805,0.0
0.015818203846512634,-14585.036769506305,0.0,-14585.036769506305,0.0
0.015865685777298952,-14583.457833578846,0.0,-14583.457833578846,0.0
0.015913310235882553,-14581.872982217183,0.0,-14581.872982217183,0.0
0.015961077650092997,-14580.282188828016,0.0,-14580.282188828016,0.0
0.016008988449044033,-14578.685426665255,0.0,-14578.685426665255,0.0
0.016057043063137533,-14577.082668830775,0.0,-14577.082668830775,0.0
0.016105241924067305,-14575.473888278128,0.0,-14575.473888278128,0.0
0.016153585464822994,-14573.859057801257,0.0,-14573.859057801257,0.0
0.016202074119693925,-14572.238150046898,0.0,-14572.238150046898,0.0
0.016250708324273083,-14570.611137501835,0.0,-14570.611137501835,0.0
0.016299488515460966,-14568.977992493874,0.0,-14568.977992493874,0.0
0.016348415131469545,-14567.338687197853,0.0,-14567.338687197853,0.0
0.01639748861182614,-14565.693193627201,0.0,-14565.693193627201,0.0
0.016446709397377454,-14564.041483634512,0.0,-14564.041483634512,0.0
0.01649607793029348,-14562.383528912584,0.0,-14562.383528912584,0.0
0.01654559465407148,-14560.719300992352,0.0,-14560.719300992352,0.0
0.01659526001354,-14559.0487712387,0.0,-14559.0487712387,0.0
0.01664507445486278,-14557.371910854667,0.0,-14557.371910854667,0.0
0.01669503842554287,-14555.68869087683,0.0,-14555.68869087683,0.0
0.016745152374426604,-14553.999082173326,0.0,-14553.999082173326,0.0
0.016795416751707617,-14552.303055444772,0.0,-14552.303055444772,0.0
0.016845832008930882,-14550.600581224673,0.0,-14550.600581224673,0.0
0.016896398598996817,-14548.891629872052,0.0,-14548.891629872052,0.0
0.016947116976165313,-14547.176171576628,0.0,-14547.176171576628,0.0
0.016997987596059846,-14545.454176354631,0.0,-14545.454176354631,0.0
0.017049010915671493,-14543.725614048457,0.0,-14543.725614048457,0.0
0.017100187393363147,-14541.990454324794,0.0,-14541.990454324794,0.0
0.017151517488873565,-14540.248666672034,0.0,-14540.248666672034,0.0
0.017203001663321525,-14538.500220403015,0.0,-14538.500220403015,0.0
0.01725464037920992,-14536.74508465315,0.0,-14536.74508465315,0.0
0.017306434100429986,-14534.983228365909,0.0,-14534.983228365909,0.0
0.01735838329226543,-14533.214620322511,0.0,-14533.214620322511,0.0
0.0174104884213966,-14531.439229098176,0.0,-14531.439229098176,0.0
0.01746274995590472,-14529.657023108033,0.0,-14529.657023108033,0.0
0.017515168365276012,-14527.867970558726,0.0,-14527.867970558726,0.0
0.017567744120406015,-14526.072039484827,0.0,-14526.072039484827,0.0
0.017620477693603757,-14524.269197726899,0.0,-14524.269197726899,0.0
0.017673369558596018,-14522.459412932492,0.0,-14522.459412932492,0.0
0.01772642019053153,-14520.642652562115,0.0,-14520.642652562115,0.0
0.01777963006598535,-14518.81888388442,0.0,-14518.81888388442,0.0
0.017832999662963048,-14516.988073973524,0.0,-14516.988073973524,0.0
0.017886529460905066,-14515.150189698956,0.0,-14515.150189698956,0.0
0.01794021994069095,-14513.305197750646,0.0,-14513.305197750646,0.0
0.01799407158464375,-14511.453064605788,0.0,-14511.453064605788,0.0
0.018048084876534313,-14509.59375654644,0.0,-14509.59375654644,0.0
0.018102260301585644,-14507.727239653761,0.0,-14507.727239653761,0.0
0.018156598346477214,-14505.853479808191,0.0,-14505.853479808191,0.0
0.018211099499349414,-14503.972442681637,0.0,-14503.972442681637,0.0
0.01826576424980789,-14502.084093743175,0.0,-14502.084093743175,0.0
0.018320593088927944,-14500.188398254772,0.0,-14500.188398254772,0.0
0.01837558650925895,-14498.285321267014,0.0,-14498.285321267014,0.0
0.018430745004828795,-14496.37482762194,0.0,-14496.37482762194,0.0
0.01848606907114828,-14494.456881949454,0.0,-14494.456881949454,0.0
0.018541559205215618,-14492.531448669077,0.0,-14492.531448669077,0.0
0.018597215905520853,-14490.598491980229,0.0,-14490.598491980229,0.0
0.018653039672050387,-14488.657975869246,0.0,-14488.657975869246,0.0
0.01870903100629141,-14486.709864102168,0.0,-14486.709864102168,0.0
0.01876519041123648,-14484.754120227382,0.0,-14484.754120227382,0.0
0.01882151839138796,-14482.790707570313,0.0,-14482.790707570313,0.0
0.018878015452762627,-14480.819589231656,0.0,-14480.819589231656,0.0
0.01893468210289615,-14478.84072809049,0.0,-14478.84072809049,0.0
0.01899151885084772,-14476.854086801724,0.0,-14476.854086801724,0.0
0.019048526207204545,-14474.85962778722,0.0,-14474.85962778722,0.0
0.019105704684086507,-14472.857313237548,0.0,-14472.857313237548,0.0
0.019163054795150705,-14470.847105117016,0.0,-14470.847105117016,0.0
0.01922057705559612,-14468.828965154871,0.0,-14468.828965154871,0.0
0.01927827198216822,-14466.802854843641,0.0,-14466.802854843641,0.0
0.019336140093163576,-14464.768735441692,0.0,-14464.768735441692,0.0
0.019394181908434574,-14462.726567967455,0.0,-14462.726567967455,0.0
0.01945239794939403,-14460.676313199869,0.0,-14460.676313199869,0.0
0.01951078873901992,-14458.617931673763,0.0,-14458.617931673763,0.0
0.019569354801860034,-14456.551383683494,0.0,-14456.551383683494,0.0
0.019628096664036747,-14454.476629278568,0.0,-14454.476629278568,0.0
0.019687014853251663,-14452.39362825403,0.0,-14452.39362825403,0.0
0.019746109898790446,-14450.302340157721,0.0,-14450.302340157721,0.0
0.0198053823315275,-14448.202724293977,0.0,-14448.202724293977,0.0
0.019864832683930793,-14446.094739702716,0.0,-14446.094739702716,0.0
0.01992446149006659,-14443.97834517374,0.0,-14443.97834517374,0.0
0.019984269285604307,-14441.853499240124,0.0,-14441.853499240124,0.0
0.02004425660782126,-14439.720160174611,0.0,-14439.720160174611,0.0
0.02010442399560756,-14437.578285989606,0.0,-14437.578285989606,0.0
0.020164771989470892,-14435.427834434191,0.0,-14435.427834434191,0.0
0.020225301131541407,-14433.268762992264,0.0,-14433.268762992264,0.0
0.020286011965576597,-14431.10102887939,0.0,-14431.10102887939,0.0
0.020346905036966133,-14428.924589047712,0.0,-14428.924589047712,0.0
0.020407980892736835,-14426.739400169417,0.0,-14426.739400169417,0.0
0.02046924008155751,-14424.545418649464,0.0,-14424.545418649464,0.0
0.020530683153743956,-14422.342600615992,0.0,-14422.342600615992,0.0
0.020592310661263834,-14420.13090191916,0.0,-14420.13090191916,0.0
0.020654123157741695,-14417.9102781298,0.0,-14417.9102781298,0.0
0.020716121198463885,-14415.680684539719,0.0,-14415.680684539719,0.0
0.020778305340383604,-14413.442076153779,0.0,-14413.442076153779,0.0
0.020840676142125838,-14411.194407691813,0.0,-14411.194407691813,0.0
0.020903234163992448,-14408.937633585952,0.0,-14408.937633585952,0.0
0.020965979967967133,-14406.671707976226,0.0,-14406.671707976226,0.0
0.021028914117720548,-14404.396584710874,0.0,-14404.396584710874,0.0
0.021092037178615304,-14402.112217342601,0.0,-14402.112217342601,0.0
0.02115534971771109,-14399.818559127209,0.0,-14399.818559127209,0.0
0.021218852303769766,-14397.515563019828,0.0,-14397.515563019828,0.0
0.021282545507260428,-14395.203181675197,0.0,-14395.203181675197,0.0
0.021346429900364602,-14392.881367443239,0.0,-14392.881367443239,0.0
