beta,loglik,logprior,logpost,posterior_weight
0.010000000000000004,-13708.712110287,0.0,-13708.712110287,0.0
0.010030017270764148,-13707.768630927492,0.0,-13707.768630927492,0.0
0.010060124645182704,-13706.82195771237,0.0,-13706.82195771237,0.0
0.010090322393722262,-13705.872078511724,0.0,-13705.872078511724,0.0
0.010120610787661247,-13704.918981143659,0.0,-13704.918981143659,0.0
0.01015099009909242,-13703.962653364957,0.0,-13703.962653364957,0.0
0.01018146060092528,-13703.003082881201,0.0,-13703.003082881201,0.0
0.010212022566888532,-13702.040257351257,0.0,-13702.040257351257,0.0
0.010242676271532516,-13701.07416435828,0.0,-13701.07416435828,0.0
0.010273421990231723,-13700.104791449363,0.0,-13700.104791449363,0.0
0.01030425999918723,-13699.132126098384,0.0,-13699.132126098384,0.0
0.010335190575429214,-13698.156155732137,0.0,-13698.156155732137,0.0
0.010366213996819381,-13697.176867710674,0.0,-13697.176867710674,0.0
0.01039733054205354,-13696.19424934283,0.0,-13696.19424934283,0.0
0.010428540490664051,-13695.20828788016,0.0,-13695.20828788016,0.0
0.010459844123022371,-13694.218970512473,0.0,-13694.218970512473,0.0
0.010491241720341521,-13693.226284363851,0.0,-13693.226284363851,0.0
0.010522733564678676,-13692.230216521553,0.0,-13692.230216521553,0.0
0.010554319938937667,-13691.230753977437,0.0,-13691.230753977437,0.0
0.010586001126871516,-13690.22788370491,0.0,-13690.22788370491,0.0
0.010617777413085009,-13689.221592582386,0.0,-13689.221592582386,0.0
0.010649649083037206,-13688.211867446707,0.0,-13688.211867446707,0.0
0.01068161642304407,-13687.198695062421,0.0,-13687.198695062421,0.0
0.010713679720280993,-13686.182062147895,0.0,-13686.182062147895,0.0
0.010745839262785401,-13685.161955344753,0.0,-13685.161955344753,0.0
0.0107780953394593,-13684.138361241103,0.0,-13684.138361241103,0.0
0.010810448240071931,-13683.111266359674,0.0,-13683.111266359674,0.0
0.01084289825526233,-13682.080657159482,0.0,-13682.080657159482,0.0
0.010875445676541967,-13681.04652003577,0.0,-13681.04652003577,0.0
0.010908090796297317,-13680.008841326608,0.0,-13680.008841326608,0.0
0.010940833907792548,-13678.96760729464,0.0,-13678.96760729464,0.0
0.01097367530517212,-13677.922804151927,0.0,-13677.922804151927,0.0
0.011006615283463445,-13676.874418041927,0.0,-13676.874418041927,0.0
0.011039654138579493,-13675.822435029944,0.0,-13675.822435029944,0.0
0.011072792167321517,-13674.76684113345,0.0,-13674.76684113345,0.0
0.011106029667381674,-13673.707622289454,0.0,-13673.707622289454,0.0
0.011139366937345714,-13672.644764387916,0.0,-13672.644764387916,0.0
0.01117280427669567,-13671.578253233884,0.0,-13671.578253233884,0.0
0.011206341985812504,-13670.508074573143,0.0,-13670.508074573143,0.0
0.011239980365978878,-13669.434214090521,0.0,-13669.434214090521,0.0
0.011273719719381802,-13668.356657382785,0.0,-13668.356657382785,0.0
0.011307560349115387,-13667.275390003957,0.0,-13667.275390003957,0.0
0.011341502559183515,-13666.190397415445,0.0,-13666.190397415445,0.0
0.011375546654502638,-13665.101665035781,0.0,-13665.101665035781,0.0
0.011409692940904473,-13664.009178194277,0.0,-13664.009178194277,0.0
0.011443941725138771,-13662.912922149673,0.0,-13662.912922149673,0.0
0.011478293314876027,-13661.812882106482,0.0,-13661.812882106482,0.0
0.011512748018710316,-13660.709043184355,0.0,-13660.709043184355,0.0
0.011547306146162015,-13659.601390441332,0.0,-13659.601390441332,0.0
0.011581968007680606,-13658.48990885687,0.0,-13658.48990885687,0.0
0.011616733914647424,-13657.374583343191,0.0,-13657.374583343191,0.0
0.011651604179378522,-13656.255398737174,0.0,-13656.255398737174,0.0
0.011686579115127426,-13655.132339807755,0.0,-13655.132339807755,0.0
0.011721659036087961,-13654.005391244838,0.0,-13654.005391244838,0.0
0.011756844257397094,-13652.874537667873,0.0,-13652.874537667873,0.0
0.011792135095137709,-13651.739763624126,0.0,-13651.739763624126,0.0
0.01182753186634152,-13650.601053583616,0.0,-13650.601053583616,0.0
0.011863034888991871,-13649.458391942053,0.0,-13649.458391942053,0.0
0.011898644482026616,-13648.311763020578,0.0,-13648.311763020578,0.0
0.011934360965340944,-13647.161151063287,0.0,-13647.161151063287,0.0
0.01197018465979031,-13646.006540239883,0.0,-13646.006540239883,0.0
0.012006115887193282,-13644.847914641818,0.0,-13644.847914641818,0.0
0.01204215497033445,-13643.685258283867,0.0,-13643.685258283867,0.0
0.01207830223296728,-13642.518555104221,0.0,-13642.518555104221,0.0
0.012114557999817093,-13641.347788962563,0.0,-13641.347788962563,0.0
0.012150922596583937,-13640.172943638654,0.0,-13640.172943638654,0.0
0.012187396349945527,-13638.994002833442,0.0,-13638.994002833442,0.0
0.012223979587560153,-13637.810950171139,0.0,-13637.810950171139,0.0
0.012260672638069667,-13636.623769193666,0.0,-13636.623769193666,0.0
0.012297475831102413,-13635.432443361835,0.0,-13635.432443361835,0.0
0.012334389497276185,-13634.236956057015,0.0,-13634.236956057015,0.0
0.01237141396820121,-13633.03729057945,0.0,-13633.03729057945,0.0
0.01240854957648309,-13631.833430145485,0.0,-13631.833430145485,0.0
0.012445796655725849,-13630.625357891377,0.0,-13630.625357891377,0.0
0.012483155540534889,-13629.413056869435,0.0,-13629.413056869435,0.0
0.012520626566520015,-13628.196510047483,0.0,-13628.196510047483,0.0
0.012558210070298411,-13626.975700311406,0.0,-13626.975700311406,0.0
0.012595906389497724,-13625.750610459958,0.0,-13625.750610459958,0.0
