beta,loglik,logprior,logpost,posterior_weight
0.010000000000000004,-13897.603590513312,0.0,-13897.603590513312,0.0
0.010030017270764148,-13896.64471127856,0.0,-13896.64471127856,0.0
0.010060124645182704,-13895.682591942817,0.0,-13895.682591942817,0.0
0.010090322393722262,-13894.717220233357,0.0,-13894.717220233357,0.0
0.010120610787661247,-13893.748583824767,0.0,-13893.748583824767,0.0
0.01015099009909242,-13892.776670330242,0.0,-13892.776670330242,0.0
0.01018146060092528,-13891.801467311012,0.0,-13891.801467311012,0.0
0.010212022566888532,-13890.822962280203,0.0,-13890.822962280203,0.0
0.010242676271532516,-13889.841142676323,0.0,-13889.841142676323,0.0
0.010273421990231723,-13888.855995899574,0.0,-13888.855995899574,0.0
0.01030425999918723,-13887.86750927802,0.0,-13887.86750927802,0.0
0.010335190575429214,-13886.875670091014,0.0,-13886.875670091014,0.0
0.010366213996819381,-13885.880465551565,0.0,-13885.880465551565,0.0
0.01039733054205354,-13884.881882820288,0.0,-13884.881882820288,0.0
0.010428540490664051,-13883.879909000012,0.0,-13883.879909000012,0.0
0.010459844123022371,-13882.874531131458,0.0,-13882.874531131458,0.0
0.010491241720341521,-13881.86573618981,0.0,-13881.86573618981,0.0
0.010522733564678676,-13880.853511110772,0.0,-13880.853511110772,0.0
0.010554319938937667,-13879.83784273752,0.0,-13879.83784273752,0.0
0.010586001126871516,-13878.81871789028,0.0,-13878.81871789028,0.0
0.010617777413085009,-13877.796123296976,0.0,-13877.796123296976,0.0
0.010649649083037206,-13876.770045641671,0.0,-13876.770045641671,0.0
0.01068161642304407,-13875.74047153708,0.0,-13875.74047153708,0.0
0.010713679720280993,-13874.707387546761,0.0,-13874.707387546761,0.0
0.010745839262785401,-13873.670780159444,0.0,-13873.670780159444,0.0
0.0107780953394593,-13872.630635808351,0.0,-13872.630635808351,0.0
0.010810448240071931,-13871.58694086133,0.0,-13871.58694086133,0.0
0.01084289825526233,-13870.539681621975,0.0,-13870.539681621975,0.0
0.010875445676541967,-13869.488844329706,0.0,-13869.488844329706,0.0
0.010908090796297317,-13868.434415165397,0.0,-13868.434415165397,0.0
0.010940833907792548,-13867.376380235379,0.0,-13867.376380235379,0.0
0.01097367530517212,-13866.31472559308,0.0,-13866.31472559308,0.0
0.011006615283463445,-13865.249437223314,0.0,-13865.249437223314,0.0
0.011039654138579493,-13864.180501033832,0.0,-13864.180501033832,0.0
0.011072792167321517,-13863.107902881678,0.0,-13863.107902881678,0.0
0.011106029667381674,-13862.031628545039,0.0,-13862.031628545039,0.0
0.011139366937345714,-13860.951663751537,0.0,-13860.951663751537,0.0
0.01117280427669567,-13859.867994146081,0.0,-13859.867994146081,0.0
0.011206341985812504,-13858.780605312497,0.0,-13858.780605312497,0.0
0.011239980365978878,-13857.689482772148,0.0,-13857.689482772148,0.0
0.011273719719381802,-13856.594611961038,0.0,-13856.594611961038,0.0
0.011307560349115387,-13855.495978267649,0.0,-13855.495978267649,0.0
0.011341502559183515,-13854.393566991286,0.0,-13854.393566991286,0.0
0.011375546654502638,-13853.28736338338,0.0,-13853.28736338338,0.0
0.011409692940904473,-13852.177352608824,0.0,-13852.177352608824,0.0
0.011443941725138771,-13851.063519761703,0.0,-13851.063519761703,0.0
0.011478293314876027,-13849.945849878543,0.0,-13849.945849878543,0.0
0.011512748018710316,-13848.824327912416,0.0,-13848.824327912416,0.0
0.011547306146162015,-13847.698938753148,0.0,-13847.698938753148,0.0
0.011581968007680606,-13846.569667212163,0.0,-13846.569667212163,0.0
0.011616733914647424,-13845.43649803258,0.0,-13845.43649803258,0.0
0.011651604179378522,-13844.299415881425,0.0,-13844.299415881425,0.0
0.011686579115127426,-13843.15840535816,0.0,-13843.15840535816,0.0
0.011721659036087961,-13842.013450981049,0.0,-13842.013450981049,0.0
0.011756844257397094,-13840.86453719774,0.0,-13840.86453719774,0.0
0.011792135095137709,-13839.71164838414,0.0,-13839.71164838414,0.0
0.01182753186634152,-13838.554768837226,0.0,-13838.554768837226,0.0
0.011863034888991871,-13837.393882779184,0.0,-13837.393882779184,0.0
