beta,loglik,logprior,logpost,posterior_weight
0.010000000000000004,-13790.836961531759,0.0,-13790.836961531759,0.0
0.010030017270764148,-13789.857743046425,0.0,-13789.857743046425,0.0
0.010060124645182704,-13788.875234626801,0.0,-13788.875234626801,0.0
0.010090322393722262,-13787.889423927754,0.0,-13787.889423927754,0.0
0.010120610787661247,-13786.900298551536,0.0,-13786.900298551536,0.0
0.01015099009909242,-13785.907846039832,0.0,-13785.907846039832,0.0
0.01018146060092528,-13784.91205388239,0.0,-13784.91205388239,0.0
0.010212022566888532,-13783.912909520313,0.0,-13783.912909520313,0.0
0.010242676271532516,-13782.910400322202,0.0,-13782.910400322202,0.0
0.010273421990231723,-13781.90451361684,0.0,-13781.90451361684,0.0
0.01030425999918723,-13780.89523666285,0.0,-13780.89523666285,0.0
0.010335190575429214,-13779.882556669509,0.0,-13779.882556669509,0.0
0.010366213996819381,-13778.866460781011,0.0,-13778.866460781011,0.0
0.01039733054205354,-13777.846936088883,0.0,-13777.846936088883,0.0
0.010428540490664051,-13776.823969627243,0.0,-13776.823969627243,0.0
0.010459844123022371,-13775.797548368806,0.0,-13775.797548368806,0.0
0.010491241720341521,-13774.767659221701,0.0,-13774.767659221701,0.0
0.010522733564678676,-13773.734289053053,0.0,-13773.734289053053,0.0
0.010554319938937667,-13772.697424641112,0.0,-13772.697424641112,0.0
0.010586001126871516,-13771.657052737859,0.0,-13771.657052737859,0.0
0.010617777413085009,-13770.61316000649,0.0,-13770.61316000649,0.0
0.010649649083037206,-13769.56573306509,0.0,-13769.56573306509,0.0
0.01068161642304407,-13768.514758462106,0.0,-13768.514758462106,0.0
0.010713679720280993,-13767.46022269544,0.0,-13767.46022269544,0.0
0.010745839262785401,-13766.402112190464,0.0,-13766.402112190464,0.0
0.0107780953394593,-13765.340413316488,0.0,-13765.340413316488,0.0
0.010810448240071931,-13764.275112378282,0.0,-13764.275112378282,0.0
0.01084289825526233,-13763.206195616924,0.0,-13763.206195616924,0.0
0.010875445676541967,-13762.133649209898,0.0,-13762.133649209898,0.0
0.010908090796297317,-13761.057459276055,0.0,-13761.057459276055,0.0
0.010940833907792548,-13759.977611861283,0.0,-13759.977611861283,0.0
0.01097367530517212,-13758.894092957784,0.0,-13758.894092957784,0.0
0.011006615283463445,-13757.806888490091,0.0,-13757.806888490091,0.0
0.011039654138579493,-13756.715984307422,0.0,-13756.715984307422,0.0
0.011072792167321517,-13755.621366207173,0.0,-13755.621366207173,0.0
0.011106029667381674,-13754.523019909966,0.0,-13754.523019909966,0.0
0.011139366937345714,-13753.420931084347,0.0,-13753.420931084347,0.0
0.01117280427669567,-13752.315085318653,0.0,-13752.315085318653,0.0
0.011206341985812504,-13751.205468139893,0.0,-13751.205468139893,0.0
0.011239980365978878,-13750.092065012494,0.0,-13750.092065012494,0.0
0.011273719719381802,-13748.974861318538,0.0,-13748.974861318538,0.0
0.011307560349115387,-13747.853842390019,0.0,-13747.853842390019,0.0
0.011341502559183515,-13746.728993473509,0.0,-13746.728993473509,0.0
0.011375546654502638,-13745.600299764881,0.0,-13745.600299764881,0.0
0.011409692940904473,-13744.467746376611,0.0,-13744.467746376611,0.0
0.011443941725138771,-13743.331318351371,0.0,-13743.331318351371,0.0
0.011478293314876027,-13742.191000672678,0.0,-13742.191000672678,0.0
0.011512748018710316,-13741.046778242933,0.0,-13741.046778242933,0.0
0.011547306146162015,-13739.898635901021,0.0,-13739.898635901021,0.0
0.011581968007680606,-13738.746558408839,0.0,-13738.746558408839,0.0
0.011616733914647424,-13737.590530460238,0.0,-13737.590530460238,0.0
0.011651604179378522,-13736.430536673533,0.0,-13736.430536673533,0.0
0.011686579115127426,-13735.26656160117,0.0,-13735.26656160117,0.0
0.011721659036087961,-13734.098589713569,0.0,-13734.098589713569,0.0
0.011756844257397094,-13732.926605411785,0.0,-13732.926605411785,0.0
0.011792135095137709,-13731.750593026738,0.0,-13731.750593026738,0.0
0.01182753186634152,-13730.5705368102,0.0,-13730.5705368102,0.0
0.011863034888991871,-13729.38642094012,0.0,-13729.38642094012,0.0
0.011898644482026616,-13728.198229519729,0.0,-13728.198229519729,0.0
0.011934360965340944,-13727.00594657633,0.0,-13727.00594657633,0.0
0.01197018465979031,-13725.80955606191,0.0,-13725.80955606191,0.0
0.012006115887193282,-13724.609041850841,0.0,-13724.609041850841,0.0
0.01204215497033445,-13723.404387740899,0.0,-13723.404387740899,0.0
0.01207830223296728,-13722.19557745333,0.0,-13722.19557745333,0.0
0.012114557999817093,-13720.982594630905,0.0,-13720.982594630905,0.0
0.012150922596583937,-13719.765422836952,0.0,-13719.765422836952,0.0
0.012187396349945527,-13718.544045555826,0.0,-13718.544045555826,0.0
0.012223979587560153,-13717.318446195433,0.0,-13717.318446195433,0.0
0.012260672638069667,-13716.08860808124,0.0,-13716.08860808124,0.0
0.012297475831102413,-13714.854514458573,0.0,-13714.854514458573,0.0
0.012334389497276185,-13713.616148493164,0.0,-13713.616148493164,0.0
0.01237141396820121,-13712.373493268859,0.0,-13712.373493268859,0.0
0.01240854957648309,-13711.12653178694,0.0,-13711.12653178694,0.0
0.012445796655725849,-13709.875246968846,0.0,-13709.875246968846,0.0
0.012483155540534889,-13708.61962165123,0.0,-13708.61962165123,0.0
0.012520626566520015,-13707.359638587754,0.0,-13707.359638587754,0.0
0.012558210070298411,-13706.095280448793,0.0,-13706.095280448793,0.0
0.012595906389497724,-13704.826529820924,0.0,-13704.826529820924,0.0
0.01263371586275906,-13703.553369204874,0.0,-13703.553369204874,0.0
0.012671638829740041,-13702.27578101727,0.0,-13702.27578101727,0.0
0.012709675631117814,-13700.993747587632,0.0,-13700.993747587632,0.0
0.012747826608592184,-13699.707251160668,0.0,-13699.707251160668,0.0
0.012786092104888631,-13698.416273892859,0.0,-13698.416273892859,0.0
0.012824472463761413,-13697.120797856129,0.0,-13697.120797856129,0.0
0.012862968029996617,-13695.820805030202,0.0,-13695.820805030202,0.0
0.01290157914941531,-13694.516277309955,0.0,-13694.516277309955,0.0
0.012940306168876613,-13693.207196499181,0.0,-13693.207196499181,0.0
0.012979149436280821,-13691.893544313745,0.0,-13691.893544313745,0.0
0.013018109300572544,-13690.57530237798,0.0,-13690.57530237798,0.0
0.013057186111743793,-13689.25245222709,0.0,-13689.25245222709,0.0
