beta,loglik,logprior,logpost,posterior_weight
0.010000000000000004,-756.0668285268806,0.0,-756.0668285268806,0.0
0.010030017270764148,-756.0269321029864,0.0,-756.0269321029864,0.0
0.010060124645182704,-755.9868943231677,0.0,-755.9868943231677,0.0
0.010090322393722262,-755.9467146112366,0.0,-755.9467146112366,0.0
0.010120610787661247,-755.9063923883347,0.0,-755.9063923883347,0.0
0.01015099009909242,-755.8659270724011,0.0,-755.8659270724011,0.0
0.01018146060092528,-755.8253180787344,0.0,-755.8253180787344,0.0
0.010212022566888532,-755.7845648202737,0.0,-755.7845648202737,0.0
0.010242676271532516,-755.7436667059221,0.0,-755.7436667059221,0.0
0.010273421990231723,-755.702623142823,0.0,-755.702623142823,0.0
0.01030425999918723,-755.6614335342302,0.0,-755.6614335342302,0.0
0.010335190575429214,-755.6200972809999,0.0,-755.6200972809999,0.0
0.010366213996819381,-755.5786137804696,0.0,-755.5786137804696,0.0
0.01039733054205354,-755.5369824273662,0.0,-755.5369824273662,0.0
0.010428540490664051,-755.4952026134316,0.0,-755.4952026134316,0.0
0.010459844123022371,-755.4532737271633,0.0,-755.4532737271633,0.0
0.010491241720341521,-755.4111951536289,0.0,-755.4111951536289,0.0
0.010522733564678676,-755.3689662760796,0.0,-755.3689662760796,0.0
0.010554319938937667,-755.3265864726029,0.0,-755.3265864726029,0.0
0.010586001126871516,-755.2840551205347,0.0,-755.2840551205347,0.0
0.010617777413085009,-755.2413715920995,0.0,-755.2413715920995,0.0
0.010649649083037206,-755.1985352574427,0.0,-755.1985352574427,0.0
0.01068161642304407,-755.1555454828373,0.0,-755.1555454828373,0.0
0.010713679720280993,-755.1124016322922,0.0,-755.1124016322922,0.0
0.010745839262785401,-755.0691030656657,0.0,-755.0691030656657,0.0
0.0107780953394593,-755.0256491400875,0.0,-755.0256491400875,0.0
0.010810448240071931,-754.9820392092514,0.0,-754.9820392092514,0.0
0.01084289825526233,-754.9382726235098,0.0,-754.9382726235098,0.0
0.010875445676541967,-754.8943487298718,0.0,-754.8943487298718,0.0
0.010908090796297317,-754.8502668723702,0.0,-754.8502668723702,0.0
0.010940833907792548,-754.8060263910562,0.0,-754.8060263910562,0.0
0.01097367530517212,-754.7616266233595,0.0,-754.7616266233595,0.0
0.011006615283463445,-754.7170669030991,0.0,-754.7170669030991,0.0
0.011039654138579493,-754.6723465599662,0.0,-754.6723465599662,0.0
0.011072792167321517,-754.6274649211715,0.0,-754.6274649211715,0.0
0.011106029667381674,-754.5824213096707,0.0,-754.5824213096707,0.0
0.011139366937345714,-754.5372150459796,0.0,-754.5372150459796,0.0
0.01117280427669567,-754.4918454461181,0.0,-754.4918454461181,0.0
0.011206341985812504,-754.4463118229934,0.0,-754.4463118229934,0.0
0.011239980365978878,-754.4006134863471,0.0,-754.4006134863471,0.0
0.011273719719381802,-754.3547497411632,0.0,-754.3547497411632,0.0
0.011307560349115387,-754.3087198903372,0.0,-754.3087198903372,0.0
0.011341502559183515,-754.2625232316834,0.0,-754.2625232316834,0.0
0.011375546654502638,-754.2161590610045,0.0,-754.2161590610045,0.0
0.011409692940904473,-754.169626669221,0.0,-754.169626669221,0.0
0.011443941725138771,-754.1229253434315,0.0,-754.1229253434315,0.0
0.011478293314876027,-754.0760543681288,0.0,-754.0760543681288,0.0
0.011512748018710316,-754.0290130231358,0.0,-754.0290130231358,0.0
0.011547306146162015,-753.9818005851284,0.0,-753.9818005851284,0.0
0.011581968007680606,-753.9344163265162,0.0,-753.9344163265162,0.0
0.011616733914647424,-753.8868595162188,0.0,-753.8868595162188,0.0
0.011651604179378522,-753.8391294192394,0.0,-753.8391294192394,0.0
0.011686579115127426,-753.7912252965552,0.0,-753.7912252965552,0.0
0.011721659036087961,-753.7431464056034,0.0,-753.7431464056034,0.0
0.011756844257397094,-753.6948919998721,0.0,-753.6948919998721,0.0
0.011792135095137709,-753.646461328581,0.0,-753.646461328581,0.0
0.01182753186634152,-753.597853637274,0.0,-753.597853637274,0.0
0.011863034888991871,-753.5490681674904,0.0,-753.5490681674904,0.0
0.011898644482026616,-753.5001041569188,0.0,-753.5001041569188,0.0
0.011934360965340944,-753.4509608387622,0.0,-753.4509608387622,0.0
0.01197018465979031,-753.4016374426592,0.0,-753.4016374426592,0.0
0.012006115887193282,-753.3521331939198,0.0,-753.3521331939198,0.0
0.01204215497033445,-753.3024473137842,0.0,-753.3024473137842,0.0
0.01207830223296728,-753.2525790193114,0.0,-753.2525790193114,0.0
0.012114557999817093,-753.202527523466,0.0,-753.202527523466,0.0
0.012150922596583937,-753.152292035102,0.0,-753.152292035102,0.0
0.012187396349945527,-753.101871758653,0.0,-753.101871758653,0.0
0.012223979587560153,-753.0512658945198,0.0,-753.0512658945198,0.0
0.012260672638069667,-753.000473638639,0.0,-753.000473638639,0.0
0.012297475831102413,-752.9494941828156,0.0,-752.9494941828156,0.0
0.012334389497276185,-752.8983267145032,0.0,-752.8983267145032,0.0
0.01237141396820121,-752.8469704166232,0.0,-752.8469704166232,0.0
0.01240854957648309,-752.7954244678633,0.0,-752.7954244678633,0.0
0.012445796655725849,-752.74368804256,0.0,-752.74368804256,0.0
0.012483155540534889,-752.6917603104624,0.0,-752.6917603104624,0.0
0.012520626566520015,-752.6396404369141,0.0,-752.6396404369141,0.0
0.012558210070298411,-752.5873275827263,0.0,-752.5873275827263,0.0
0.012595906389497724,-752.534820904255,0.0,-752.534820904255,0.0
0.01263371586275906,-752.4821195531792,0.0,-752.4821195531792,0.0
0.012671638829740041,-752.4292226766918,0.0,-752.4292226766918,0.0
0.012709675631117814,-752.3761294172518,0.0,-752.3761294172518,0.0
0.012747826608592184,-752.3228389128049,0.0,-752.3228389128049,0.0
0.012786092104888631,-752.2693502963813,0.0,-752.2693502963813,0.0
0.012824472463761413,-752.215662696771,0.0,-752.215662696771,0.0
0.012862968029996617,-752.161775237378,0.0,-752.161775237378,0.0
0.01290157914941531,-752.1076870373365,0.0,-752.1076870373365,0.0
0.012940306168876613,-752.0533972106001,0.0,-752.0533972106001,0.0
0.012979149436280821,-751.9989048665999,0.0,-751.9989048665999,0.0
0.013018109300572544,-751.9442091096797,0.0,-751.9442091096797,0.0
0.013057186111743793,-751.8893090392659,0.0,-751.8893090392659,0.0
0.013096380220837197,-751.8342037502425,0.0,-751.8342037502425,0.0
0.0131356919799491,-751.7788923318243,0.0,-751.7788923318243,0.0
0.013175121742232765,-751.723373868635,0.0,-751.723373868635,0.0
0.013214669861901479,-751.6676474405606,0.0,-751.6676474405606,0.0
0.013254336694231825,-751.6117121212949,0.0,-751.6117121212949,0.0
0.013294122595566813,-751.5555669810827,0.0,-751.5555669810827,0.0
0.01333402792331911,-751.4992110834233,0.0,-751.4992110834233,0.0
0.013374053035974201,-751.4426434876478,0.0,-751.4426434876478,0.0
0.013414198293093687,-751.385863247869,0.0,-751.385863247869,0.0
0.013454464055318457,-751.32886941192,0.0,-751.32886941192,0.0
0.013494850684371949,-751.2716610234556,0.0,-751.2716610234556,0.0
0.01353535854306341,-751.21423712055,0.0,-751.21423712055,0.0
0.013575987995291099,-751.1565967351238,0.0,-751.1565967351238,0.0
0.01361673940604564,-751.0987388950213,0.0,-751.0987388950213,0.0
0.013657613141413245,-751.0406626215218,0.0,-751.0406626215218,0.0
0.01369860956857903,-750.9823669319,0.0,-750.9823669319,0.0
0.013739729055830261,-750.9238508347756,0.0,-750.9238508347756,0.0
0.013780971972559744,-750.8651133381909,0.0,-750.8651133381909,0.0
0.013822338689269085,-750.806153439253,0.0,-750.806153439253,0.0
0.013863829577572045,-750.7469701337496,0.0,-750.7469701337496,0.0
0.013905445010197836,-750.687562409089,0.0,-750.687562409089,0.0
0.013947185360994539,-750.6279292479951,0.0,-750.6279292479951,0.0
0.013989051004932406,-750.5680696276132,0.0,-750.5680696276132,0.0
0.014031042318107265,-750.5079825185618,0.0,-750.5079825185618,0.0
0.014073159677743842,-750.4476668873243,0.0,-750.4476668873243,0.0
