beta,loglik,logprior,logpost,posterior_weight
0.010000000000000004,-14110.157608528652,0.0,-14110.157608528652,0.0
0.010030017270764148,-14109.219376474877,0.0,-14109.219376474877,0.0
0.010060124645182704,-14108.277955495032,0.0,-14108.277955495032,0.0
0.010090322393722262,-14107.333333392695,0.0,-14107.333333392695,0.0
0.010120610787661247,-14106.385497918594,0.0,-14106.385497918594,0.0
0.01015099009909242,-14105.43443676145,0.0,-14105.43443676145,0.0
0.01018146060092528,-14104.48013755778,0.0,-14104.48013755778,0.0
0.010212022566888532,-14103.522587896092,0.0,-14103.522587896092,0.0
0.010242676271532516,-14102.561775289036,0.0,-14102.561775289036,0.0
0.010273421990231723,-14101.597687211455,0.0,-14101.597687211455,0.0
0.01030425999918723,-14100.630311064959,0.0,-14100.630311064959,0.0
0.010335190575429214,-14099.659634202433,0.0,-14099.659634202433,0.0
0.010366213996819381,-14098.685643909668,0.0,-14098.685643909668,0.0
0.01039733054205354,-14097.70832741992,0.0,-14097.70832741992,0.0
0.010428540490664051,-14096.727671908327,0.0,-14096.727671908327,0.0
0.010459844123022371,-14095.743664487258,0.0,-14095.743664487258,0.0
0.010491241720341521,-14094.756292202886,0.0,-14094.756292202886,0.0
0.010522733564678676,-14093.765542062456,0.0,-14093.765542062456,0.0
0.010554319938937667,-14092.771400978561,0.0,-14092.771400978561,0.0
0.010586001126871516,-14091.773855842359,0.0,-14091.773855842359,0.0
0.010617777413085009,-14090.77289345063,0.0,-14090.77289345063,0.0
0.010649649083037206,-14089.768500556793,0.0,-14089.768500556793,0.0
0.01068161642304407,-14088.760663841362,0.0,-14088.760663841362,0.0
0.010713679720280993,-14087.74936993696,0.0,-14087.74936993696,0.0
0.010745839262785401,-14086.734605399208,0.0,-14086.734605399208,0.0
0.0107780953394593,-14085.716356728672,0.0,-14085.716356728672,0.0
0.010810448240071931,-14084.694610359675,0.0,-14084.694610359675,0.0
0.01084289825526233,-14083.669352661804,0.0,-14083.669352661804,0.0
0.010875445676541967,-14082.640569939811,0.0,-14082.640569939811,0.0
0.010908090796297317,-14081.608248439905,0.0,-14081.608248439905,0.0
0.010940833907792548,-14080.572374332349,0.0,-14080.572374332349,0.0
0.01097367530517212,-14079.532933734954,0.0,-14079.532933734954,0.0
0.011006615283463445,-14078.489912696103,0.0,-14078.489912696103,0.0
0.011039654138579493,-14077.443297185482,0.0,-14077.443297185482,0.0
0.011072792167321517,-14076.393073122981,0.0,-14076.393073122981,0.0
0.011106029667381674,-14075.339226347685,0.0,-14075.339226347685,0.0
0.011139366937345714,-14074.281742649313,0.0,-14074.281742649313,0.0
0.01117280427669567,-14073.220607732592,0.0,-14073.220607732592,0.0
0.011206341985812504,-14072.155807241323,0.0,-14072.155807241323,0.0
0.011239980365978878,-14071.087326756822,0.0,-14071.087326756822,0.0
0.011273719719381802,-14070.015151772302,0.0,-14070.015151772302,0.0
0.011307560349115387,-14068.939267735623,0.0,-14068.939267735623,0.0
0.011341502559183515,-14067.859660001972,0.0,-14067.859660001972,0.0
0.011375546654502638,-14066.77631388126,0.0,-14066.77631388126,0.0
0.011409692940904473,-14065.689214593871,0.0,-14065.689214593871,0.0
0.011443941725138771,-14064.5983472881,0.0,-14064.5983472881,0.0
0.011478293314876027,-14063.50369705652,0.0,-14063.50369705652,0.0
0.011512748018710316,-14062.405248905681,0.0,-14062.405248905681,0.0
0.011547306146162015,-14061.302987779296,0.0,-14061.302987779296,0.0
0.011581968007680606,-14060.196898541046,0.0,-14060.196898541046,0.0
0.011616733914647424,-14059.086965986133,0.0,-14059.086965986133,0.0
0.011651604179378522,-14057.9731748333,0.0,-14057.9731748333,0.0
0.011686579115127426,-14056.855509730909,0.0,-14056.855509730909,0.0
0.011721659036087961,-14055.733955248512,0.0,-14055.733955248512,0.0
0.011756844257397094,-14054.608495883393,0.0,-14054.608495883393,0.0
0.011792135095137709,-14053.479116058055,0.0,-14053.479116058055,0.0
0.01182753186634152,-14052.345800117437,0.0,-14052.345800117437,0.0
0.011863034888991871,-14051.208532330647,0.0,-14051.208532330647,0.0
0.011898644482026616,-14050.06729689123,0.0,-14050.06729689123,0.0
0.011934360965340944,-14048.922077912812,0.0,-14048.922077912812,0.0
0.01197018465979031,-14047.772859434637,0.0,-14047.772859434637,0.0
0.012006115887193282,-14046.619625415593,0.0,-14046.619625415593,0.0
0.01204215497033445,-14045.46235973646,0.0,-14045.46235973646,0.0
0.01207830223296728,-14044.301046199495,0.0,-14044.301046199495,0.0
0.012114557999817093,-14043.135668527319,0.0,-14043.135668527319,0.0
0.012150922596583937,-14041.966210361777,0.0,-14041.966210361777,0.0
0.012187396349945527,-14040.792655263342,0.0,-14040.792655263342,0.0
0.012223979587560153,-14039.614986714587,0.0,-14039.614986714587,0.0
0.012260672638069667,-14038.433188113704,0.0,-14038.433188113704,0.0
0.012297475831102413,-14037.247242777412,0.0,-14037.247242777412,0.0
0.012334389497276185,-14036.057133940772,0.0,-14036.057133940772,0.0
0.01237141396820121,-14034.862844754964,0.0,-14034.862844754964,0.0
0.01240854957648309,-14033.66435828708,0.0,-14033.66435828708,0.0
0.012445796655725849,-14032.4616575223,0.0,-14032.4616575223,0.0
0.012483155540534889,-14031.254725359382,0.0,-14031.254725359382,0.0
0.012520626566520015,-14030.04354461188,0.0,-14030.04354461188,0.0
0.012558210070298411,-14028.828098008576,0.0,-14028.828098008576,0.0
0.012595906389497724,-14027.608368191379,0.0,-14027.608368191379,0.0
0.01263371586275906,-14026.384337716278,0.0,-14026.384337716278,0.0
0.012671638829740041,-14025.15598905157,0.0,-14025.15598905157,0.0
0.012709675631117814,-14023.923304576607,0.0,-14023.923304576607,0.0
0.012747826608592184,-14022.686266585139,0.0,-14022.686266585139,0.0
0.012786092104888631,-14021.444857277655,0.0,-14021.444857277655,0.0
0.012824472463761413,-14020.199058773425,0.0,-14020.199058773425,0.0
0.012862968029996617,-14018.948853090897,0.0,-14018.948853090897,0.0
0.01290157914941531,-14017.694222166323,0.0,-14017.694222166323,0.0
0.012940306168876613,-14016.435147839466,0.0,-14016.435147839466,0.0
0.012979149436280821,-14015.17161186261,0.0,-14015.17161186261,0.0
0.013018109300572544,-14013.903595892752,0.0,-14013.903595892752,0.0
0.013057186111743793,-14012.631081494892,0.0,-14012.631081494892,0.0
0.013096380220837197,-14011.354050143977,0.0,-14011.354050143977,0.0
0.0131356919799491,-14010.072483214259,0.0,-14010.072483214259,0.0
0.013175121742232765,-14008.786361989232,0.0,-14008.786361989232,0.0
0.013214669861901479,-14007.495667660294,0.0,-14007.495667660294,0.0
0.013254336694231825,-14006.200381312057,0.0,-14006.200381312057,0.0
0.013294122595566813,-14004.90048394983,0.0,-14004.90048394983,0.0
0.01333402792331911,-14003.595956464276,0.0,-14003.595956464276,0.0
0.013374053035974201,-14002.286779660571,0.0,-14002.286779660571,0.0
0.013414198293093687,-14000.972934244855,0.0,-14000.972934244855,0.0
0.013454464055318457,-13999.654400812462,0.0,-13999.654400812462,0.0
0.013494850684371949,-13998.331159872685,0.0,-13998.331159872685,0.0
0.01353535854306341,-13997.003191831285,0.0,-13997.003191831285,0.0
0.013575987995291099,-13995.670476983953,0.0,-13995.670476983953,0.0
0.01361673940604564,-13994.332995540246,0.0,-13994.332995540246,0.0
0.013657613141413245,-13992.990727594939,0.0,-13992.990727594939,0.0
0.01369860956857903,-13991.643653157027,0.0,-13991.643653157027,0.0
0.013739729055830261,-13990.291752093573,0.0,-13990.291752093573,0.0
0.013780971972559744,-13988.93500423044,0.0,-13988.93500423044,0.0
0.013822338689269085,-13987.57338921991,0.0,-13987.57338921991,0.0
0.013863829577572045,-13986.206886664353,0.0,-13986.206886664353,0.0
0.013905445010197836,-13984.835476025393,0.0,-13984.835476025393,0.0
0.013947185360994539,-13983.45913667028,0.0,-13983.45913667028,0.0
0.013989051004932406,-13982.077847861725,0.0,-13982.077847861725,0.0
